filename	filepath	duration	accent	language	age	gender	transcript	speaker	predicttrans	wer	mos	duration2
CN51_EN_28NC51MBP_0101_762943_765853.wav	data/selected/seame/SG/SGCN51/CN51_EN_28NC51MBP_0101_762943_765853.wav	2.91	SG	EN	24.0	M	but actually #karang-guni# is good for bonding but	SGCN51	 I think Gargony is good for bonding right?	0.5	4.643383979797363	2.91
CN51_EN_28NC51MBP_0101_21474_23396.wav	data/selected/seame/SG/SGCN51/CN51_EN_28NC51MBP_0101_21474_23396.wav	1.922	SG	EN	24.0	M	how much do you sell in canvass	SGCN51	 How much do we still need of cameras?	0.7142857142857143	4.218360424041748	1.922
CN51_EN_28NC51MBP_0101_1126783_1128763.wav	data/selected/seame/SG/SGCN51/CN51_EN_28NC51MBP_0101_1126783_1128763.wav	1.98	SG	EN	24.0	M	or e. z. b. is not bad	SGCN51	 Our EZB is not bad.	0.7142857142857143	3.7401742935180664	1.98
CN51_EN_28NC51MBP_0101_1609893_1611943.wav	data/selected/seame/SG/SGCN51/CN51_EN_28NC51MBP_0101_1609893_1611943.wav	2.05	SG	EN	24.0	M	he likes to but it depends on	SGCN51	 He likes to but it depends on	0.0	3.943913459777832	2.0500625
CN51_EN_28NC51MBP_0101_1333475_1335255.wav	data/selected/seame/SG/SGCN51/CN51_EN_28NC51MBP_0101_1333475_1335255.wav	1.78	SG	EN	24.0	M	there's only one timbre what i thought	SGCN51	 There's only one Timber I thought	0.25	3.0899839401245117	1.78
CN51_EN_28NC51MBP_0101_1310661_1312351.wav	data/selected/seame/SG/SGCN51/CN51_EN_28NC51MBP_0101_1310661_1312351.wav	1.69	SG	EN	24.0	M	but we don't have the funds what	SGCN51	 But we don't have the funds for it.	0.25	3.030172348022461	1.69
CN51_EN_28NC51MBP_0101_218067_220427.wav	data/selected/seame/SG/SGCN51/CN51_EN_28NC51MBP_0101_218067_220427.wav	2.36	SG	EN	24.0	M	it don't serve the purpose [en] although	SGCN51	 It don't serve that purpose, although	0.2857142857142857	4.846174716949463	2.36
CN51_EN_28NC51MBP_0101_64748_66839.wav	data/selected/seame/SG/SGCN51/CN51_EN_28NC51MBP_0101_64748_66839.wav	2.091	SG	EN	24.0	M	then the ex v. p. ask her	SGCN51	 Then, the ex-BB asked her,	0.8571428571428571	4.6127214431762695	2.091
CN51_EN_28NC51MBP_0101_103608_105418.wav	data/selected/seame/SG/SGCN51/CN51_EN_28NC51MBP_0101_103608_105418.wav	1.81	SG	EN	24.0	M	no her birthday is twenty sixth [en]	SGCN51	 No? Her birthdate is 26 eh.	0.6666666666666666	4.404975891113281	1.81
CN51_EN_28NC51MBP_0101_206537_208677.wav	data/selected/seame/SG/SGCN51/CN51_EN_28NC51MBP_0101_206537_208677.wav	2.14	SG	EN	24.0	M	i think it's a good bonding session	SGCN51	 I think it's a good bonding session.	0.125	4.90130090713501	2.14
CN51_EN_28NC51MBP_0101_67398_69578.wav	data/selected/seame/SG/SGCN51/CN51_EN_28NC51MBP_0101_67398_69578.wav	2.18	SG	EN	24.0	M	what what canvassing you all did for	SGCN51	 What's other people think you did wrong?	0.8571428571428571	4.862864971160889	2.18
CN51_EN_28NC51MBP_0101_802519_805349.wav	data/selected/seame/SG/SGCN51/CN51_EN_28NC51MBP_0101_802519_805349.wav	2.83	SG	EN	24.0	M	but our hall nobody does #karang-guni# before	SGCN51	 But I'll hardly believe that's Gargoyle New Far.	1.2857142857142858	4.217207431793213	2.8300625
CN51_EN_28NC51MBP_0101_771653_773733.wav	data/selected/seame/SG/SGCN51/CN51_EN_28NC51MBP_0101_771653_773733.wav	2.08	SG	EN	24.0	M	or you never tried before is it	SGCN51	 You never tried before, right?	0.5714285714285714	3.973266363143921	2.08
CN51_EN_28NC51MBP_0101_620891_623441.wav	data/selected/seame/SG/SGCN51/CN51_EN_28NC51MBP_0101_620891_623441.wav	2.55	SG	EN	24.0	M	it's the usual sing and strum [ah]	SGCN51	 It's just usual scenes in drama.	0.5714285714285714	3.7509377002716064	2.5500625
CN51_EN_28NC51MBP_0101_807131_809471.wav	data/selected/seame/SG/SGCN51/CN51_EN_28NC51MBP_0101_807131_809471.wav	2.34	SG	EN	24.0	M	[oh] is it under  felicia is it	SGCN51	 Oh is it? I don't fully sure is it?	1.3333333333333333	4.3159613609313965	2.34
CN51_EN_28NC51MBP_0101_266772_269172.wav	data/selected/seame/SG/SGCN51/CN51_EN_28NC51MBP_0101_266772_269172.wav	2.4	SG	EN	24.0	M	twenty twenty plus dollars for ten click	SGCN51	 20 plus dollars for 10 quid.	0.5714285714285714	4.720020294189453	2.4
CN51_EN_28NC51MBP_0101_486213_488773.wav	data/selected/seame/SG/SGCN51/CN51_EN_28NC51MBP_0101_486213_488773.wav	2.56	SG	EN	24.0	M	yeah i saw quite of friends yeasterday	SGCN51	 Yeah, I saw quite a lot of friends yesterday.	0.5714285714285714	4.2269792556762695	2.56
CN51_EN_28NC51MBP_0101_496423_498593.wav	data/selected/seame/SG/SGCN51/CN51_EN_28NC51MBP_0101_496423_498593.wav	2.17	SG	EN	24.0	M	then he commented on our photos [ah]	SGCN51	 Then he commented on our photos	0.0	4.853883266448975	2.17
CN51_EN_28NC51MBP_0101_391978_395088.wav	data/selected/seame/SG/SGCN51/CN51_EN_28NC51MBP_0101_391978_395088.wav	3.11	SG	EN	24.0	M	i prefer to run when nobody's around	SGCN51	 I prefer to run when nobody's around.	0.125	3.5641677379608154	3.1100625
CN51_EN_28NC51MBP_0101_273812_275802.wav	data/selected/seame/SG/SGCN51/CN51_EN_28NC51MBP_0101_273812_275802.wav	1.99	SG	EN	24.0	M	forty two is seventy plus i heard	SGCN51	 4270 plus I heard	0.5714285714285714	4.6863627433776855	1.9900625
CN51_EN_28NC51MBP_0101_1347605_1349705.wav	data/selected/seame/SG/SGCN51/CN51_EN_28NC51MBP_0101_1347605_1349705.wav	2.1	SG	EN	24.0	M	in front of two fresh some more	SGCN51	 in front of two fresh sheets of wall.	0.42857142857142855	3.474260091781616	2.1
CN52_EN_28NC52FBQ_0101_377786_390286.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_377786_390286.wav	12.5	SG	EN	21.0	F	so  what  do  you  think  about  volunteering  as  in  as  in  do  you  think  that  as  a  runner  (em)   having  volunteers  and  cheerleaders  at  the  side  of  the  road  will  help  to  cheer  you  and  to  (er)  encourage  you  more  while  running	SGCN52	 So what do you think about volunteering? As in, do you think that as a runner, having volunteers and cheerleaders at the side of the road will help to cheer you and to encourage you more while running?	0.19047619047619047	4.363626956939697	12.5
CN52_EN_28NC52FBQ_0101_276577_282467.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_276577_282467.wav	5.89	SG	EN	21.0	F	yeah  but  your  nike  race  is  only  for  ten  click  that's  why  it's  twenty  over  cause  stand  chart  ten  click  is  only  thirty  i  think	SGCN52	 Yeah, but your Nike race is only for 10k, that's why it's 20 over. Cause 10k is only 30 I think.	0.4074074074074074	4.21778678894043	5.8900625
CN52_EN_28NC52FBQ_0101_298397_304517.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_298397_304517.wav	6.12	SG	EN	21.0	F	no  [leh]  but  i  think  it's  good  to  challenge  yourself  and  to  stretch  yourself  beyond  what  you  think  you  can  do	SGCN52	 No leh, but I think it's good to challenge yourself and to stretch yourself beyond what you think you can do.	0.09523809523809523	4.373117446899414	6.12
CN52_EN_28NC52FBQ_0101_1083259_1088119.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_1083259_1088119.wav	4.86	SG	EN	21.0	F	[ai] we  shouldn't  be  speaking  purely  in  english  and  then  purely  in  mandarin  we  should  have  a  good  mixture  of  both	SGCN52	 Eh, we shouldn't be speaking purely in English and then purely in Mandarin. We should have a good mixture on board.	0.19047619047619047	3.355468273162842	4.86
CN52_EN_28NC52FBQ_0101_602652_609062.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_602652_609062.wav	6.41	SG	EN	21.0	F	i  think  about  i  can't  remember  i  need  to  go  home  and  see  the  spread  sheet  that  i  did  up	SGCN52	 I think about... I can't remember, I need to go home and see the spreadsheet that I did up.	0.23809523809523808	3.9682211875915527	6.4100625
CN52_EN_28NC52FBQ_0101_317429_322089.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_317429_322089.wav	4.66	SG	EN	21.0	F	(er)  i  don't  know  whether  the  people  would  still  be  at  the  end  point  to  distribute  the  shirts  to  me	SGCN52	 I don't know whether the people will still be at the end point to distribute the shirts to me.	0.14285714285714285	2.507786750793457	4.66
CN52_EN_28NC52FBQ_0101_241827_248087.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_241827_248087.wav	6.26	SG	EN	21.0	F	anyway  yesterday  when  i  went  for  the  volunteering  right  i  kind  of  miss  participating  in  a  ten  click  again	SGCN52	 Anyway, yesterday when I went for the volunteering right, I kind of missed participating in the 10 click again.	0.3157894736842105	4.6903228759765625	6.26
CN52_EN_28NC52FBQ_0101_652765_657445.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_652765_657445.wav	4.68	SG	EN	21.0	F	so  i  may  be  able  to  ask  him  what  kind  of  performance  people  engage  that's  nice	SGCN52	 So I may be able to ask him what kind of performance people engage that's nice.	0.058823529411764705	3.9575204849243164	4.68
CN52_EN_28NC52FBQ_0101_740528_743468.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_740528_743468.wav	2.94	SG	EN	21.0	F	i  think  maybe  can  try  car  washing  but  the  thing  about  car  washing  is  that	SGCN52	 I think maybe you can try car washing but the thing about car washing is that...	0.13333333333333333	3.157759428024292	2.94
CN52_EN_28NC52FBQ_0101_311049_313779.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_311049_313779.wav	2.73	SG	EN	21.0	F	yeah  i  also  want  to  get  it  but  i  don't  think  i'd  ever  get  it	SGCN52	 Yeah, I also want to get it but I don't think I'll ever get it.	0.17647058823529413	3.671489715576172	2.73
CN52_EN_28NC52FBQ_0101_491769_495879.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_491769_495879.wav	4.11	SG	EN	21.0	F	[oh]  yeah  ivan  saw  you  [wah]  ivan  ran  for  ten  [erm]  forty  two  click [erm]	SGCN52	 Oh yeah, Ivan saw you. Wow, Ivan ran for 10- Eh, 42 click eh.	0.7272727272727273	3.5286178588867188	4.11
CN52_EN_28NC52FBQ_0101_1184102_1188492.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_1184102_1188492.wav	4.39	SG	EN	21.0	F	like  for  example  [ah]  i  went  there  then  i  wanted  to  i  wanted  a  straw	SGCN52	 Like for example, I went there, then I wanted a straw.	0.42857142857142855	4.544494152069092	4.39
CN52_EN_28NC52FBQ_0101_249201_252861.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_249201_252861.wav	3.66	SG	EN	21.0	F	yeah so i feel that next year you can join the fori* <unk> (ppl)	SGCN52	 Yeah, so I feel that next year you can join a 42 weekling.	0.3076923076923077	3.3262643814086914	3.66
CN52_EN_28NC52FBQ_0101_227920_230450.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_227920_230450.wav	2.53	SG	EN	21.0	F	i  think  it'd  be  best  to  have  the  best  of  both  worlds	SGCN52	 I think it would be best to have the best of both worlds.	0.07692307692307693	4.659778118133545	2.53
CN52_EN_28NC52FBQ_0101_99408_102498.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_99408_102498.wav	3.09	SG	EN	21.0	F	[oh]  really  [ah]  i  didn't  know  isn't  that  her  birthday  day	SGCN52	 Oh really? I didn't know. Isn't that her birthday day?	0.36363636363636365	4.147505760192871	3.09
CN52_EN_28NC52FBQ_0101_201226_206546.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_201226_206546.wav	5.32	SG	EN	21.0	F	[oh]  then  but  do  you  find  it  like  the  experience  valuable	SGCN52	 But do you find it, like, the experience valuable?	0.4	3.3565781116485596	5.32
CN52_EN_28NC52FBQ_0101_25123_28283.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_25123_28283.wav	3.16	SG	EN	21.0	F	i  think  we  need  to  canvass  about  a  few  hundreds  more	SGCN52	 I think we need to canvas about a few hundreds more.	0.18181818181818182	4.091403961181641	3.16
CN52_EN_28NC52FBQ_0101_1261921_1265271.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_1261921_1265271.wav	3.35	SG	EN	21.0	F	i  think  is  the  is  a  noun  of  of  something  [ah]	SGCN52	 I think it's a noun of something.	0.4	2.769263982772827	3.35
CN52_EN_28NC52FBQ_0101_1138681_1141048.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_1138681_1141048.wav	2.367	SG	EN	21.0	F	i  can  switch  over  to  chinese  but  the  thing  is  that	SGCN52	 I can switch over to Chinese but the thing is that	0.0	2.3299903869628906	2.367
CN52_EN_28NC52FBQ_0101_671845_674595.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_671845_674595.wav	2.75	SG	EN	21.0	F	[oh]  i  don't  know  yet  [lah]  i  mean  i  can  approach	SGCN52	 Oh, I don't know yet lah, I mean I can approach.	0.3	3.731537342071533	2.75
CN52_EN_28NC52FBQ_0101_430141_432901.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_430141_432901.wav	2.76	SG	EN	21.0	F	then  he  also  said  that  the  cheerleaders  were  the  one  who	SGCN52	 And then he also said that the cheerleaders were the ones who	0.18181818181818182	4.517028331756592	2.76
CN52_EN_28NC52FBQ_0101_16320_18760.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_16320_18760.wav	2.44	SG	EN	21.0	F	h.  m.  b.  [ah]  okay  so  what  is  h.  m.  b.	SGCN52	 H-A-B-R, okay? So what is H-A-B?	0.7	4.434096813201904	2.44
CN52_EN_28NC52FBQ_0101_1078279_1080319.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_1078279_1080319.wav	2.04	SG	EN	21.0	F	(er)  yeah  but  i  don't  know  whether  it'd  be  closed	SGCN52	 Uh, yeah, but I don't know why they'd be closed.	0.4166666666666667	3.476656198501587	2.04
CN52_EN_28NC52FBQ_0101_236937_241007.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_236937_241007.wav	4.07	SG	EN	21.0	F	the  minimum  and  also  to  bond  the  whole  group	SGCN52	 the minimum and also to bond the whole group.	0.1111111111111111	4.086319923400879	4.0700625
CN52_EN_28NC52FBQ_0101_131216_134146.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_131216_134146.wav	2.93	SG	EN	21.0	F	[oh]  then  how  how  how  are  things  now	SGCN52	 Then how are things now?	0.42857142857142855	4.182251930236816	2.9300625
CN52_EN_28NC52FBQ_0101_260317_262937.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_260317_262937.wav	2.62	SG	EN	21.0	F	[oh]  how  is  the  nike  (er)  race  like	SGCN52	 Oh, how is the Nike race like?	0.42857142857142855	4.775640964508057	2.62
CN52_EN_28NC52FBQ_0101_477887_480167.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_477887_480167.wav	2.28	SG	EN	21.0	F	but  it  doesn't  look  like  ten  click [nor]	SGCN52	 But it doesn't look like Denki, huh?	0.25	3.713022232055664	2.28
CN52_EN_28NC52FBQ_0101_270204_273674.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_270204_273674.wav	3.47	SG	EN	21.0	F	[oh]  but  stand  chart  stand  chart  marathon  for	SGCN52	 Oh, but Stenchart Marathon for...	0.8571428571428571	3.8843705654144287	3.47
CN52_EN_28NC52FBQ_0101_711038_713588.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_711038_713588.wav	2.55	SG	EN	21.0	F	not  only  cover  our  cost  but  make  profit	SGCN52	 not only cover costs but make profit.	0.375	2.6068472862243652	2.5500625
CN52_EN_28NC52FBQ_0101_1162958_1165258.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_1162958_1165258.wav	2.3	SG	EN	21.0	F	[oh]  okay then  i  will  stumble  alot	SGCN52	 Oh, okay. Then I will stumble a lot.	0.6666666666666666	4.755014896392822	2.3
CN52_EN_28NC52FBQ_0101_727818_730868.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_727818_730868.wav	3.05	SG	EN	21.0	F	so  do  you  have  anything  in  mind	SGCN52	 So do you have anything in mind?	0.14285714285714285	3.4770748615264893	3.0500625
CN52_EN_28NC52FBQ_0101_618492_620812.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_618492_620812.wav	2.32	SG	EN	21.0	F	actually  i  don't  think  that's  necessary  [leh]	SGCN52	 Actually, I don't think that's necessary.	0.25	4.211359024047852	2.32
CN52_EN_28NC52FBQ_0101_937103_940557.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_937103_940557.wav	3.454	SG	EN	21.0	F	yeah [loh] i think i almost right	SGCN52	 Yeah, I think I was right.	0.5	1.114729881286621	3.454
CN52_EN_28NC52FBQ_0101_285777_287567.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_285777_287567.wav	1.79	SG	EN	21.0	F	that's  because  it's  forty  two  click  what	SGCN52	 Just because it's 42K, what?	0.6666666666666666	2.728801727294922	1.7900625
CN52_EN_28NC52FBQ_0101_105765_108435.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_105765_108435.wav	2.67	SG	EN	21.0	F	no  as  in  as  in  her  celebration	SGCN52	 No, as in her celebration.	0.5714285714285714	4.227923393249512	2.67
CN52_EN_28NC52FBQ_0101_1108118_1110108.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_1108118_1110108.wav	1.99	SG	EN	21.0	F	come  on  [leh]  my  chinese  is  okay	SGCN52	 Come on man, my Chinese is okay.	0.3333333333333333	1.9268450736999512	1.9900625
CN52_EN_28NC52FBQ_0101_805750_807550.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_805750_807550.wav	1.8	SG	EN	21.0	F	i  think  love  bite  did  it  before	SGCN52	 I think Lovebite did it before.	0.42857142857142855	2.6327106952667236	1.8
CN52_EN_28NC52FBQ_0101_795602_798903.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_795602_798903.wav	3.301	SG	EN	21.0	F	then  how  how  are  the  rates  like	SGCN52	 Then how are the rates like?	0.2857142857142857	3.9354162216186523	3.301
CN52_EN_28NC52FBQ_0101_470839_473099.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_470839_473099.wav	2.26	SG	EN	21.0	F	(er)  that  was  what  huai-wang  told  me	SGCN52	 That was what Hoi Wang told me.	0.5714285714285714	2.489896297454834	2.26
CN52_EN_28NC52FBQ_0101_428001_430141.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_428001_430141.wav	2.14	SG	EN	21.0	F	he  ran  for  forty  two  click	SGCN52	 He ran for 42K.	0.5	4.595119476318359	2.14
CN52_EN_28NC52FBQ_0101_433691_435711.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_433691_435711.wav	2.02	SG	EN	21.0	F	make  it  possible  also  for  him	SGCN52	 make it possible also for him.	0.16666666666666666	2.7961883544921875	2.02
CN52_EN_28NC52FBQ_0101_234117_236047.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_234117_236047.wav	1.93	SG	EN	21.0	F	helps  you  to  canvass  more  than	SGCN52	 helps you to canvas more than.	0.3333333333333333	3.8515429496765137	1.9300625
CN52_EN_28NC52FBQ_0101_1160198_1161958.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_1160198_1161958.wav	1.76	SG	EN	21.0	F	[hah]  i  must  speak  english  now	SGCN52	 Huh? I must be English now?	0.6	4.4258294105529785	1.76
CN52_EN_28NC52FBQ_0101_1096687_1098617.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_1096687_1098617.wav	1.93	SG	EN	21.0	F	singaporean  should  be  good  at  rojak	SGCN52	 Singaporeans should be good at road jobs.	0.5	4.27839994430542	1.93
CN52_EN_28NC52FBQ_0101_1170758_1173328.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_1170758_1173328.wav	2.57	SG	EN	21.0	F	[wah] their  chinese  was  so  good	SGCN52	 Wow, the Chinese was so good!	0.6	5.007540702819824	2.5700625
CN52_EN_28NC52FBQ_0101_468369_470719.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_468369_470719.wav	2.35	SG	EN	21.0	F	we  were  at  ten  click  point	SGCN52	 we were at 10 click point	0.16666666666666666	3.8235554695129395	2.35
CN52_EN_28NC52FBQ_0101_488499_490089.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_488499_490089.wav	1.59	SG	EN	21.0	F	i  know  you  saw  ivan  right	SGCN52	 I know, you saw Ivan right?	0.3333333333333333	3.5886125564575195	1.5900625
CN52_EN_28NC52FBQ_0101_474837_476927.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_474837_476927.wav	2.09	SG	EN	21.0	F	[ah]  huai-wang  said  it's  ten  click	SGCN52	 Huawan Wang say that it's clean.	1.0	3.4922056198120117	2.0900625
CN52_EN_28NC52FBQ_0101_789752_791632.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_789752_791632.wav	1.88	SG	EN	21.0	F	how  much  are  they  paying  us	SGCN52	 How much are they paying us?	0.16666666666666666	3.6127474308013916	1.88
CN52_EN_28NC52FBQ_0101_681420_684061.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_681420_684061.wav	2.641	SG	EN	21.0	F	drinks  [ah]  soft  drinks  [ah] how	SGCN52		1.0	3.5037503242492676	2.641
CN52_EN_28NC52FBQ_0101_781767_783967.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_781767_783967.wav	2.2	SG	EN	21.0	F	[oh]  h.  d.  b.  people  then	SGCN52	 Oh HD really be bored then?	1.2	4.106686592102051	2.2
CN52_EN_28NC52FBQ_0101_290661_292701.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_290661_292701.wav	2.04	SG	EN	21.0	F	(ppb) [en] no i think	SGCN52	 No, I think.	0.75	3.373070240020752	2.04
CN52_EN_28NC52FBQ_0101_208490_210240.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_208490_210240.wav	1.75	SG	EN	21.0	F	it's  a  good  bonding  session	SGCN52	 It's a good bonding session.	0.16666666666666666	2.2672994136810303	1.7500625
CN52_EN_28NC52FBQ_0101_230870_233380.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_230870_233380.wav	2.51	SG	EN	21.0	F	(er)  a  canvassing  event  that	SGCN52	 a canvassing event that	0.2	4.4471964836120605	2.5100625
CN52_EN_28NC52FBQ_0101_721348_723548.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_721348_723548.wav	2.2	SG	EN	21.0	F	exhibiton  jobs  are  tough  [erm]	SGCN52	 Exhibition jobs are tough, eh?	0.75	3.4689953327178955	2.2
CN52_EN_28NC52FBQ_0101_625372_626972.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_625372_626972.wav	1.6	SG	EN	21.0	F	it's  very  boring  [lah]  but	SGCN52	 It's very boring but...	0.2	3.7618470191955566	1.6
CN52_EN_28NC52FBQ_0101_481959_483779.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_481959_483779.wav	1.82	SG	EN	21.0	F	i  don't  know  [lah]  maybe	SGCN52	 I don't know that maybe	0.2	4.005973815917969	1.82
CN52_EN_28NC52FBQ_0101_899267_901237.wav	data/selected/seame/SG/SGCN52/CN52_EN_28NC52FBQ_0101_899267_901237.wav	1.97	SG	EN	21.0	F	this  is  just  an  analogy	SGCN52	 This is just an analogy.	0.2	3.5138559341430664	1.97
CN53_EN_29NC53MBP_0101_3235781_3243620.wav	data/selected/seame/SG/SGCN53/CN53_EN_29NC53MBP_0101_3235781_3243620.wav	7.839	SG	EN	23.0	M	i want to choose something that i will have passion in so i want to do the audit module then i start deciding whether audit is for me in the first place and i also want to give	SGCN53	 I want to choose something that I have passion in so I want to do the audit module then I start deciding whether the audit is for me in the first place. I also want to give credit to my parents.	0.21052631578947367	4.572286605834961	7.8390625
CN53_EN_29NC53MBP_0101_3336897_3342085.wav	data/selected/seame/SG/SGCN53/CN53_EN_29NC53MBP_0101_3336897_3342085.wav	5.188	SG	EN	23.0	M	so you don't see anything what then it's so boring i stayed at the job for two weeks i got nothing to do	SGCN53	 So you don't see anything what. That is so boring. I stay at the job for two weeks, I got nothing to do.	0.28	4.505710124969482	5.1880625
CN53_EN_29NC53MBP_0101_3716831_3722168.wav	data/selected/seame/SG/SGCN53/CN53_EN_29NC53MBP_0101_3716831_3722168.wav	5.337	SG	EN	23.0	M	i think so [ah] he's on some i heard [lah] from cai jie he is a e. d. b. scholar or something [ah]	SGCN53	 I think so, I heard from Cai Jie, he's an EDB scholar or something.	0.5238095238095238	4.5716423988342285	5.3370625
CN53_EN_29NC53MBP_0101_3283638_3290090.wav	data/selected/seame/SG/SGCN53/CN53_EN_29NC53MBP_0101_3283638_3290090.wav	6.452	SG	EN	23.0	M	so you know like my first engagement okay it was a two three days thing [lah] it was with a australian bank	SGCN53	 So, you know, like my first engagement, okay, was a two, three days thing. It was with an Australian bank.	0.42857142857142855	4.609567165374756	6.4520625
CN53_EN_29NC53MBP_0101_2260973_2265088.wav	data/selected/seame/SG/SGCN53/CN53_EN_29NC53MBP_0101_2260973_2265088.wav	4.115	SG	EN	23.0	M	bla bla bla bla bla then you just follow what the section writes [lor] then they will show you [lah] got	SGCN53	 Blah blah blah blah blah then you just follow what the section writes then they will show you like what	0.3684210526315789	4.923028945922852	4.1150625
CN53_EN_29NC53MBP_0101_2071330_2075537.wav	data/selected/seame/SG/SGCN53/CN53_EN_29NC53MBP_0101_2071330_2075537.wav	4.207	SG	EN	23.0	M	this this this this this [oh] i but i got this information this this this so i think this this this	SGCN53	 this this this this this oh i got this information this is this so i think this is this	0.2	4.820559024810791	4.207
CN53_EN_29NC53MBP_0101_2115108_2120416.wav	data/selected/seame/SG/SGCN53/CN53_EN_29NC53MBP_0101_2115108_2120416.wav	5.308	SG	EN	23.0	M	any questions edmund last time say what if he want to get the class quiet he will ask any questions	SGCN53	 Any questions? Edmund last time say if you want to get the class quire he will ask any questions.	0.25	4.682398319244385	5.308
CN53_EN_29NC53MBP_0101_2765302_2771263.wav	data/selected/seame/SG/SGCN53/CN53_EN_29NC53MBP_0101_2765302_2771263.wav	5.961	SG	EN	23.0	M	so there's a void now so what happens is in the second years will do the third years job	SGCN53	 So there's a void now. So what happens is, in the second year, we'll do the third year's job.	0.35	4.7245097160339355	5.961
CN53_EN_29NC53MBP_0101_2272581_2276741.wav	data/selected/seame/SG/SGCN53/CN53_EN_29NC53MBP_0101_2272581_2276741.wav	4.16	SG	EN	23.0	M	te te te te te then you just argue argue argue it's the same thing biz law [lah]	SGCN53	 then you just argue argue argue argue. It's the same thing as Beast Law.	0.5	4.753164291381836	4.16
